album_id,album_genres,album_release_date,album_popularity,year
2HTbQ0RHwukKVXAlTmCZP2,,1994-09-13,77,1994
6APUHxy54plCcHLqrtI5sO,,1994-03-12,59,1994
5F0IQXuHfTV7SBvZVnXERl,,1994,63,1994
1To7kv722A8SpZF789MZy7,,1994-11-01,74,1994
2SZZihZiCsFo87NKxDfxlH,,1994-03-07,59,1994
3O8NuSnjHy8wiBqbG6N4yO,,1994-01-01,45,1994
3uSWaQxJAdm5MWKQkQJNoK,,1994-10-31,75,1994
58OXNbpZDhQjWTv51DKpux,,1994-09-09,49,1994
1To7kv722A8SpZF789MZy7,,1994-11-01,74,1994
3RmEvRS56AW6bkVihyMK0q,,1994-01-01,50,1994
29sTacnS0qA9xri6YS8xLA,,1994-03-09,71,1994
4FCoFSNIFhK36holxHWCnc,,1994,68,1994
4uG8q3GPuWHQlRbswMIRS6,,1994-02-01,79,1994
61ulfFSmmxMhc2wCdmdMkN,,1994-10-28,80,1994
4uG8q3GPuWHQlRbswMIRS6,,1994-02-01,79,1994
70GAqt2avSiKBJ2IEymou1,,1994,64,1994
1cw5sRjB40LxCKIh2ge1F3,,1994-05-10,43,1994
2kyyeLfIJ5PVTvfmUz1TLe,,1994-01-01,42,1994
4Oi5WVWO8C8zYKQ5K4GQTI,,1994-07-05,50,1994
5F0IQXuHfTV7SBvZVnXERl,,1994,63,1994
72hHodJKJV6cbyA5etLyNb,,1994-07-19,52,1994
7rVVL3koiagqhD3yMYpAQy,,1994-04-19,47,1994
0tBfLeYdX3oBnl5NVpot4m,,1994-10-18,68,1994
6cr3RXPCo3aowqiWSPsW6v,,1994,49,1994
2e6Hp6xaTbUDVzcGLNTHm0,,1994-08-30,73,1994
5F0IQXuHfTV7SBvZVnXERl,,1994,63,1994
4UzGHdq0hRw2g9hUdrICpF,,1994-10-11,47,1994
61ulfFSmmxMhc2wCdmdMkN,,1994-10-28,80,1994
7GFYpb7GvKZZcPTze1uAp8,,1994,51,1994
3YA5DdB3wSz4pdfEXoMyRd,,1994-01-01,70,1994
1xpGyKyV26uPstk1Elgp9Q,,1994-05-10,73,1994
3uSWaQxJAdm5MWKQkQJNoK,,1994-10-31,75,1994
4XbPmVHP7EYBMoE7ZVjKCU,,1994-11-08,68,1994
7sdz6zUhXNwbwzqVRskzj9,,1994,45,1994
6lfjbwFGzQ6aSNP1N3JlT8,,1994-05-23,68,1994
2HTbQ0RHwukKVXAlTmCZP2,,1994-09-13,77,1994
5pd9B3KQWKshHw4lnsSLNy,,1994-11-22,62,1994
6ShLKGsrQk9OHXmEBrXJhd,,1994-09-13,48,1994
2cIEIezxCUx2ifez04CwCK,,1994-01-01,64,1994
3l5AwLKqQ42VJbc5lTuP8G,,1994-04-26,57,1994
3539EbNgIdEDGBKkUf4wno,,1994-01-01,69,1994
6zdNTQ1uS2ZzFZkExMqcAh,,1994-09-26,49,1994
1zngybblJQlAb5iINtJYa9,,1994,40,1994
110rZdMmIjA335CehJJkuk,,1994-04-14,64,1994
1To7kv722A8SpZF789MZy7,,1994-11-01,74,1994
5HrdlCejzSFYKD6qA0vywx,,1994,42,1994
1To7kv722A8SpZF789MZy7,,1994-11-01,74,1994
3l5AwLKqQ42VJbc5lTuP8G,,1994-04-26,57,1994
5CnZjFfPDmxOX7KnWLLqpC,,1994-09-26,57,1994
3RmEvRS56AW6bkVihyMK0q,,1994-01-01,50,1994
2svgyeZtPdcWOq5Hmj5uud,,1994-09-19,59,1994
3YA5DdB3wSz4pdfEXoMyRd,,1994-01-01,70,1994
3wdD2PQkm8N4ezZf732Oxv,,1994-05-10,50,1994
5DA2dJgKERij9OVWbJDZDj,,1994-08-12,62,1994
29sTacnS0qA9xri6YS8xLA,,1994-03-09,71,1994
3Zjx5IAwDDMUfYagxBP4wg,,1994-12-16,48,1994
57lcTrUlYgfMIPvBUsVU6h,,1994-06-07,69,1994
5desuSVmQddmKNvvU2ATcf,,1994-03-08,43,1994
4uG8q3GPuWHQlRbswMIRS6,,1994-02-01,79,1994
6iv9WTw1nhNxSsgKaxMp4E,,1994,73,1994
6Z8BYH27wINoUk4QMUx7gh,,1994-07-19,58,1994
3539EbNgIdEDGBKkUf4wno,,1994-01-01,69,1994
67kl5m0df6Bn0aSe3g5Ea7,,1994-03-08,58,1994
1xpGyKyV26uPstk1Elgp9Q,,1994-05-10,73,1994
2xDEMlTlGMbTjZgpIcSfs5,,1994-01-01,45,1994
4scvdAWWY9lXFoRL7Bfqff,,1994-10-10,51,1994
7IDywTRaCI8qzS3X8tNU3x,,1994-04-08,73,1994
0g1OHe0yigASaT0nVQkjQS,,1994-09-17,51,1994
1NpEJb5OJqbZ6UZTZBdqdz,,1994-11-08,51,1994
2Cj4lgWENlKqAVf5AxO0Xv,,1994-06-28,42,1994
3539EbNgIdEDGBKkUf4wno,,1994-01-01,69,1994
6APUHxy54plCcHLqrtI5sO,,1994-03-12,59,1994
0WQmpiDN4YZhPRVR3JRjRR,,1994-06-13,51,1994
1xpGyKyV26uPstk1Elgp9Q,,1994-05-10,73,1994
0pvAq528cqZUS3HJFY7LoI,,1994-08-09,47,1994
53g8c9eM74nQkKXDEE5tlu,,1994-01-01,59,1994
1XFNz6KIvLyIsLFOiLRKqP,,1994-02-14,54,1994
2e6Hp6xaTbUDVzcGLNTHm0,,1994-08-30,73,1994
1fvaT1qOl0H0gAHk5RHbts,,1994-06-01,69,1994
58OXNbpZDhQjWTv51DKpux,,1994-09-09,49,1994
3uSWaQxJAdm5MWKQkQJNoK,,1994-10-31,75,1994
5vhTq5K0zLlKHovFu7MpWj,,1994-01-01,44,1994
7tFTqVGHceSlXOaz8IylBN,,1994-01-01,56,1994
1oRFXTDboyfWXB0c1z6QiT,,1994-05-20,41,1994
2Rwf2nPYZQ9aIe4QXACTC7,,1994-01-01,62,1994
2yHJoGH0mIqYVAHUFKJcZ6,,1994,59,1994
0qcx8It6SGISmwIqYhDX3o,,1994-01-01,52,1994
1Ft1QQbUOCgSqumZKYuWhw,,1994-09-27,50,1994
0OdoPgKwi6l3paYTSFAWkS,,1994-01-01,46,1994
6KSIeegoDEnb4PxvKUwYDb,,1994-09-13,44,1994
3kEtdS2pH6hKcMU9Wioob1,,1994-04-19,72,1994
4uG8q3GPuWHQlRbswMIRS6,,1994-02-01,79,1994
2IUnsgSNSjCyiUEVlg61er,,1994-01-01,49,1994
0BJYNipGyMrw4ngKDJXzXZ,,1995-11-07,76,1995
55RhFRyQFihIyGf61MgcfV,,1995,75,1995
1ibYM4abQtSVQFQWvDSo4J,,1995-10-03,73,1995
2j7URVIN8GPGqzb8xi2hYW,,1995-09-12,64,1995
55RhFRyQFihIyGf61MgcfV,,1995,75,1995
6tOe4eAF8xNhEkl9WyvsE4,,1995,74,1995
7d3nOmFvL51roNElAdpi9d,,1995-10-10,65,1995
1cCAb1vN8uUsdfEylVmTLs,,1995-04-25,71,1995
3VekjWskUut57hx6W9wqL8,,1995-10-10,73,1995
5pMShIZc6oWiEtcQvXsKfb,,1995-07-04,65,1995
27qNa5ef0TpYV17dBY01U0,,1995-05-11,61,1995
3VekjWskUut57hx6W9wqL8,,1995-10-10,73,1995
35UJLpClj5EDrhpNIi4DFg,,1995-03-13,77,1995
35UJLpClj5EDrhpNIi4DFg,,1995-03-13,77,1995
5UPjyfi3zD7Oak7frjH8zk,,1995-03-17,61,1995
3wDeIA9tJU0uNlsroUdcYK,,1995-01-01,65,1995
6l9E1hjtJqivhVIageAWM8,,1995-08-15,61,1995
2BCS2taG5BuYeL3QPCbcz2,,1995-01-01,66,1995
1ibYM4abQtSVQFQWvDSo4J,,1995-10-03,73,1995
7qh8188T5LB7bdCBlk6SO1,,1995-01-01,66,1995
55RhFRyQFihIyGf61MgcfV,,1995,75,1995
3XsOzkIBoHsxZ7jP3QF2oB,,1995-10-31,64,1995
4GZFWGyRE8SfRw8wEu3WoL,,1995-01-01,57,1995
3r25XjxAmLMOhOWoV6X8N9,,1995-07-25,67,1995
0GmC4fd7RwxsFoo5Ht4nKp,,1995,61,1995
3r25XjxAmLMOhOWoV6X8N9,,1995-07-25,67,1995
28jbQJCBOGrZHnrkTb6uw5,,1995-04-11,58,1995
3OrucS4sHv6Bl9GS4rafEk,,1995-03-14,68,1995
30YN03R4Bjl8Qwz8wPRoXG,,1995-09-29,67,1995
47OFnLtLVi5WrPYNXAwFGh,,1995-01-01,62,1995
34hLOvajp6WQOGlt6CNLSA,,1995-09-02,55,1995
2IevUWpkZ9KUcr6ZhtklE0,,1995,65,1995
1JjGR7DtSA3aRpG99KbhxJ,,1995-03-10,58,1995
02GVhWjMuoQBQUtNhjWsnG,,1995-08-15,55,1995
6vOmA5zWeFeKvuRBxaO59A,,1995,59,1995
4tI4WJdTN5MzDMRMl2i7VR,,1995,61,1995
7qh8188T5LB7bdCBlk6SO1,,1995-01-01,66,1995
2u30gztZTylY4RG7IvfXs8,,1995-10-02,67,1995
35UJLpClj5EDrhpNIi4DFg,,1995-03-13,77,1995
0VVegiriO1eyyfOKrLmxtc,,1995-07-25,57,1995
5XiQM9S9V3XL03xxmIMPeb,,1995,57,1995
2J2QLpbe1EBRP65w9v8CRL,,1995-06,60,1995
127PyrgkTjtB5HTFNlIG2Y,,1995-06-20,60,1995
4IWy4QGftrQZLLvN6Dq4Lm,,1995-09-05,56,1995
5Ap3F8CxjjsQKZGASDcHNA,,1995,71,1995
6errc1YD0IKeT3sudfomvO,,1995-01-01,62,1995
0wEvHIziY96Zo6hJKltqs9,,1995-07-04,57,1995
5Ap3F8CxjjsQKZGASDcHNA,,1995,71,1995
42kVt8FRpWDR6NWr3tWRwV,,1995,57,1995
55RhFRyQFihIyGf61MgcfV,,1995,75,1995
1cCAb1vN8uUsdfEylVmTLs,,1995-04-25,71,1995
5Ap3F8CxjjsQKZGASDcHNA,,1995,71,1995
5poff6oDNapTa60LAq46O0,,1995-11-21,61,1995
40rtksAqnwebfPKWzSL6Iv,,1995-07-11,64,1995
35UJLpClj5EDrhpNIi4DFg,,1995-03-13,77,1995
0UWwEb7weI9WdpxPzD9aqV,,1995-04-11,54,1995
0p091X45za7loFjKaHPLaj,,1995-05-04,58,1995
30YN03R4Bjl8Qwz8wPRoXG,,1995-09-29,67,1995
6tOe4eAF8xNhEkl9WyvsE4,,1995,74,1995
3OrucS4sHv6Bl9GS4rafEk,,1995-03-14,68,1995
3VekjWskUut57hx6W9wqL8,,1995-10-10,73,1995
5JqF92VDewHtYXqueUHuyx,,1995-01-01,53,1995
32y7QMTFfQC3ZZB3rb2RFs,,1995-01-01,55,1995
4EnNuo8fG7dMoxMefbApRY,,1995-07-04,64,1995
6zGQoUd5QQ65xMx5OycFgE,,1995-03-14,61,1995
3HugnfabsMODIbxzwxS5xC,,1995,57,1995
3MLXp4rTGt1USufyODvXuz,,1995-04-03,50,1995
2IevUWpkZ9KUcr6ZhtklE0,,1995,65,1995
30YN03R4Bjl8Qwz8wPRoXG,,1995-09-29,67,1995
05Qg48LlYGKYdeXrNGg00g,,1995-01-01,59,1995
3g9baRrkyeaxVVlKALv9Pr,,1995-02-28,59,1995
3gUUrvvTs1JlX5AjiKRV0P,,1995-01-01,59,1995
6zGQoUd5QQ65xMx5OycFgE,,1995-03-14,61,1995
6tOe4eAF8xNhEkl9WyvsE4,,1995,74,1995
3OBhnTLrvkoEEETjFA3Qfk,,1995-06-16,73,1995
1ICfNn1KnGQnjyXaYOiB3c,,1995-01-01,61,1995
0c8yj78CBgDsEvq9pzudIS,,1995-02-28,52,1995
1ibYM4abQtSVQFQWvDSo4J,,1995-10-03,73,1995
7L6kEZVkWh7OEI71b1JHZd,,1995-01-01,61,1995
6VIeIM5tetuv7FrYxISffU,,1995-07-11,57,1995
6lwTyWDtJbJ3czkIkUBPoj,,1995-07-01,52,1995
3dD77M8Lo9Ag3rSvzTD7Kb,,1995-01-01,51,1995
0GmC4fd7RwxsFoo5Ht4nKp,,1995,61,1995
7yZcbdxZv4trwSe3RfY8LE,,1995,54,1995
3HLngzP9wVd8p3SMDQgyd9,,1995-10-06,73,1995
3r25XjxAmLMOhOWoV6X8N9,,1995-07-25,67,1995
40EJlz5pez7U5J6CwlUu39,,1995-01-01,62,1995
3k8xoyOXkGgZxUKgpmxz4P,,1995-11-07,61,1995
4XeQWsW3K9qjfv5FP9Jtcv,,1995-07-06,60,1995
4kp8sfeCDUMm4JKRdrD3aC,,1995-03-27,59,1995
7JqgF4sdHS63HZwrY7NcxI,,1995,57,1995
4XX5Gb9BtFLzDYZzTu4XFE,,1995-03-30,53,1995
7dUrduNuWHYQ8pdDKtBedD,,1995-01-01,59,1995
6VIeIM5tetuv7FrYxISffU,,1995-07-11,57,1995
49R4Qye4UUwzjPPQhtCkRe,,1995-10-30,60,1995
5ooTXuDOxCNohug76VGayS,,1995,48,1995
2IevUWpkZ9KUcr6ZhtklE0,,1995,65,1995
35UJLpClj5EDrhpNIi4DFg,,1995-03-13,77,1995
0NnVLyoPXRp3hs8Gd3PHCZ,,1995-06-20,59,1995
0eMkSSaQQ9cWk4l07WPRPy,,1995-01-01,52,1995
2gOsQbi07TN9EkLv0kybkt,,1995,64,1995
7xvBUHu5jJ7X0wdRHudLFD,,1995-03-28,60,1995
6Fzh7DxhjZ1fImQAHBe8od,,1995-01-01,63,1995
3wDeIA9tJU0uNlsroUdcYK,,1995-01-01,65,1995
22oTpQbBrBfkrqMsumH3OX,,1995-02-10,64,1995
0Tcn0XVUiS6eXoD8vZdQSk,,1995,52,1995
1Vze7jtjAVQOdIIQ8oO2X7,,1995,53,1995
0m4EUHpp4mVnV8AWHT7T7x,,1995-03-28,56,1995
4HTVABUq8amDUxBv3zJbX4,,1995-07-03,59,1995
4EHVcKOs6x6DyYqocO6rTe,,1995-01-01,63,1995
35UJLpClj5EDrhpNIi4DFg,,1995-03-13,77,1995
55RhFRyQFihIyGf61MgcfV,,1995,75,1995
6koDBGMqurYl3EZnaxCF7N,,1995-05-02,59,1995
5M490pS7xcqY9V3lgKkrRE,,1995-08-15,62,1995
09AwlP99cHfKVNKv4FC8VW,,1995-06-09,56,1995
3gUUrvvTs1JlX5AjiKRV0P,,1995-01-01,59,1995
6b7NVGKHlwKyQzFKoVTaMA,,1995-11-21,60,1995
2h1bf0d6LNtyoEugJYLFdy,,1995-01-01,50,1995
36G7gDkkRckUGU7lgG6nev,,1995,53,1995
00MAXeszCotk3g9q8KYJlZ,,1995-01-01,54,1995
2MRWFajfjxfLAF3wwmdv5j,,1995-06-01,63,1995
09AwlP99cHfKVNKv4FC8VW,,1995-06-09,56,1995
5Ap3F8CxjjsQKZGASDcHNA,,1995,71,1995
2u30gztZTylY4RG7IvfXs8,,1995-10-02,67,1995
3g9baRrkyeaxVVlKALv9Pr,,1995-02-28,59,1995
3jfeL3OUh2Kimx9ZKja8fY,,1995,59,1995
3OBhnTLrvkoEEETjFA3Qfk,,1995-06-16,73,1995
4EnNuo8fG7dMoxMefbApRY,,1995-07-04,64,1995
35UJLpClj5EDrhpNIi4DFg,,1995-03-13,77,1995
7L6kEZVkWh7OEI71b1JHZd,,1995-01-01,61,1995
3VekjWskUut57hx6W9wqL8,,1995-10-10,73,1995
4XX1NXGCEwomxl6cYRcW2d,,1995-01-01,57,1995
3OBhnTLrvkoEEETjFA3Qfk,,1995-06-16,73,1995
6FoiXUlfC8amjO8yqmYZM5,,1995,53,1995
6XTRRRYyMfJZHqOcy3Hanu,,1995-06-13,56,1995
1bnoqPJyaxMCtYuSprcBTD,,1995-11-06,53,1995
4EnNuo8fG7dMoxMefbApRY,,1995-07-04,64,1995
6zGQoUd5QQ65xMx5OycFgE,,1995-03-14,61,1995
6ZQf6jgUi4K33aCD04SAYw,,1995-10-01,56,1995
7HJrZ8Kzq2t9HDEjJov8W2,,1995-12-15,55,1995
5M490pS7xcqY9V3lgKkrRE,,1995-08-15,62,1995
6efyUFJcUK18KRFTMoxNSI,,1995-10-13,65,1995
3fjeFLyo8FY1Appkw4Mrvy,,1995-10-16,52,1995
71mPApAzW9HkbUGdYzMQHb,,1995-07-18,56,1995
5UPjyfi3zD7Oak7frjH8zk,,1995-03-17,61,1995
6b7NVGKHlwKyQzFKoVTaMA,,1995-11-21,60,1995
3AV09tqLmn5HRwmf54Dz1U,,1995-08-17,56,1995
3OrucS4sHv6Bl9GS4rafEk,,1995-03-14,68,1995
6b7NVGKHlwKyQzFKoVTaMA,,1995-11-21,60,1995
68eCLrmTo4kplm2mMASwW2,,1995-12-31,59,1995
211iJYKUbpqrykRsPG27CG,,1995-02-27,67,1995
6ETwpYUJD00AlKGErRAqEy,,1995-07-13,59,1995
35UJLpClj5EDrhpNIi4DFg,,1995-03-13,77,1995
4bPT6Q8ppaSNppk1kbEbLl,,1995-12-12,60,1995
30YN03R4Bjl8Qwz8wPRoXG,,1995-09-29,67,1995
49R4Qye4UUwzjPPQhtCkRe,,1995-10-30,60,1995
4HTVABUq8amDUxBv3zJbX4,,1995-07-03,59,1995
1JXX5Z7nbAS2P2t8fH7S73,,1995-03-11,55,1995
3uARqNN4bYqts3Ltg5Jku3,,1995-01-01,64,1995
1Vze7jtjAVQOdIIQ8oO2X7,,1995,53,1995
2SoFsWPQgW2rSGiBmn1GMI,,1995-01-01,60,1995
3qw2TRebw37Mdb3aP78kM4,,1995-01-01,53,1995
2u30gztZTylY4RG7IvfXs8,,1995-10-02,67,1995
7btiyhWzUfzxN3ijSiBpC8,,1995,57,1995
3HLngzP9wVd8p3SMDQgyd9,,1995-10-06,73,1995
5tincGtQaRD1QoXAT0PELz,,1995-01-01,56,1995
2Ul7B1LEHxXzYubtkTMENs,,1995-06-13,52,1995
6D9a2VeAyvMqcCN27uzi4V,,1995-01-01,58,1995
71mPApAzW9HkbUGdYzMQHb,,1995-07-18,56,1995
5Ap3F8CxjjsQKZGASDcHNA,,1995,71,1995
3ly9T2L4pqTZijFgQssd3x,,1995-10-30,64,1995
5BOX6g9aOGf0yh7OEkzen3,,1995-11-07,59,1995
23nJ7gZDubv8GuPeuukHuu,,1995,61,1995
7yZcbdxZv4trwSe3RfY8LE,,1995,54,1995
1cCAb1vN8uUsdfEylVmTLs,,1995-04-25,71,1995
2bfvV9aRLN1BseXz4FbVnW,,1995-06-06,53,1995
5tincGtQaRD1QoXAT0PELz,,1995-01-01,56,1995
0JCDByU5HnFtMb2Ov4CJLV,,1995,49,1995
5tincGtQaRD1QoXAT0PELz,,1995-01-01,56,1995
4bPT6Q8ppaSNppk1kbEbLl,,1995-12-12,60,1995
5SjK8QSqZEHMkzlq2LgM8e,,1995-05-08,64,1995
2rQ135imvelvp89D8eEZOi,,1995-09-12,59,1995
5aocKknfljbM7XK3PWPVRi,,1995-07-21,64,1995
0D20LzP7TOZhA18ANU1bid,,1995-10-16,53,1995
6D9a2VeAyvMqcCN27uzi4V,,1995-01-01,58,1995
1nGWgkinMkmX7BlAuC4umM,,1995-07-01,52,1995
1P96z53SwJ2Q0298WPBdUB,,1995-01-01,62,1995
6Ki8tNYdetzeYqijkDlmds,,1995-08-18,48,1995
68eCLrmTo4kplm2mMASwW2,,1995-12-31,59,1995
2IwKTl4PY4Nh1WA7R0Qbwq,,1995-10-09,47,1995
2HBiEHyRhKl6dxWBKQpxID,,1995,53,1995
4j3lGLBvF4xIcIvRtavqUt,,1995-12-05,58,1995
3OBhnTLrvkoEEETjFA3Qfk,,1995-06-16,73,1995
32JCQPzflPiUX9weKyUrFZ,,1995-06-20,54,1995
211iJYKUbpqrykRsPG27CG,,1995-02-27,67,1995
3GzFhu8IwK8tNCSjCeHIjY,,1995-01-01,51,1995
3wzrKpVf1i1ef4HxabBU83,,1995,55,1995
3r25XjxAmLMOhOWoV6X8N9,,1995-07-25,67,1995
28S0SWEBQrVLIOjvewF5n2,,1995-01-01,63,1995
4j3lGLBvF4xIcIvRtavqUt,,1995-12-05,58,1995
3r25XjxAmLMOhOWoV6X8N9,,1995-07-25,67,1995
5OvepfQiCFMCzML6fTgrBW,,1995-10-13,49,1995
1kiYP14ax8HLDP9lkwdPwb,,1995-01-01,54,1995
35UJLpClj5EDrhpNIi4DFg,,1995-03-13,77,1995
3OrucS4sHv6Bl9GS4rafEk,,1995-03-14,68,1995
7nbwELkBki6HJrDZoEfXa3,,1995-01-24,47,1995
18FB0rct42g5hNr14l70GK,,1995-11-23,66,1995
30YN03R4Bjl8Qwz8wPRoXG,,1995-09-29,67,1995
5IxfjB9Ai8tD9cggC4GYkm,,1995-01-01,51,1995
6FoiXUlfC8amjO8yqmYZM5,,1995,53,1995
69lnF2K07sZMRbyGSuggFk,,1995-01-01,61,1995
1P96z53SwJ2Q0298WPBdUB,,1995-01-01,62,1995
2b0TUn2yyN7BH7LzoqYIRe,,1995,48,1995
35UJLpClj5EDrhpNIi4DFg,,1995-03-13,77,1995
6Fzh7DxhjZ1fImQAHBe8od,,1995-01-01,63,1995
18FB0rct42g5hNr14l70GK,,1995-11-23,66,1995
2x3WVxktKtTosn6ezwNzXL,,1995-01-01,50,1995
4EHVcKOs6x6DyYqocO6rTe,,1995-01-01,63,1995
3OBhnTLrvkoEEETjFA3Qfk,,1995-06-16,73,1995
4tI4WJdTN5MzDMRMl2i7VR,,1995,61,1995
2yMg8ronKfVDHngnlLNnl8,,1995-01-01,55,1995
76Qt48poTVoLKFQXt0LzNI,,1995-11-21,47,1995
6JFgqAlT55X7g3Vw4QGpBl,,1995-11-16,54,1995
4uhN5wRLcv9KRGcrUR8EQd,,1995-04-24,61,1995
3k8xoyOXkGgZxUKgpmxz4P,,1995-11-07,61,1995
4feyjHLm31HxeKGegVXYPZ,,1995-11-07,50,1995
6VTrm81s50qmidaYI6EjiQ,,1995-01-01,50,1995
7dUrduNuWHYQ8pdDKtBedD,,1995-01-01,59,1995
7AsuXIHGlGtFl3MoA2KCRr,,1995-12-01,50,1995
6ETwpYUJD00AlKGErRAqEy,,1995-07-13,59,1995
3k8xoyOXkGgZxUKgpmxz4P,,1995-11-07,61,1995
1nGWgkinMkmX7BlAuC4umM,,1995-07-01,52,1995
1P96z53SwJ2Q0298WPBdUB,,1995-01-01,62,1995
71mPApAzW9HkbUGdYzMQHb,,1995-07-18,56,1995
2uxYbAeebAr68avY0b9vv0,,1995-01-01,45,1995
2rQ135imvelvp89D8eEZOi,,1995-09-12,59,1995
0p091X45za7loFjKaHPLaj,,1995-05-04,58,1995
1cqta2uSKVYdom7CRMGDwn,,1995,55,1995
3HugnfabsMODIbxzwxS5xC,,1995,57,1995
3t0ikM09Ql8IhLSLmk7OwU,,1995,43,1995
2IevUWpkZ9KUcr6ZhtklE0,,1995,65,1995
0NnVLyoPXRp3hs8Gd3PHCZ,,1995-06-20,59,1995
30YN03R4Bjl8Qwz8wPRoXG,,1995-09-29,67,1995
4aK77BPpiigFVQaLqs7AI4,,1995-09-12,48,1995
4hDQVX7aQ4SIIyCm06fmyP,,1995-10-01,53,1995
3wDeIA9tJU0uNlsroUdcYK,,1995-01-01,65,1995
3LgwVhsi3tkxtakT2D4WZT,,1995-01-25,52,1995
55RhFRyQFihIyGf61MgcfV,,1995,75,1995
4HTVABUq8amDUxBv3zJbX4,,1995-07-03,59,1995
2qx0YtBEDcbpclLlqzRi2o,,1995-04-11,49,1995
4qQ1NP44gl68QCEMkplLmc,,1995-11-14,53,1995
3HLngzP9wVd8p3SMDQgyd9,,1995-10-06,73,1995
4zj8UNQeBccOC3OS8ZNthE,,1995-01-01,46,1995
17dRh7ma3OpZSdmWc5LT1H,,1995-06-06,47,1995
3HLngzP9wVd8p3SMDQgyd9,,1995-10-06,73,1995
71RkrTSvnL2Ke6xvYIMoOy,,1995-03-11,58,1995
6TmEZKJtPJ9mPsMBmyteCE,,1995-04-24,51,1995
3OrucS4sHv6Bl9GS4rafEk,,1995-03-14,68,1995
6BThqXIsF0nanWam5MSV8d,,1995,52,1995
3g9baRrkyeaxVVlKALv9Pr,,1995-02-28,59,1995
0NnVLyoPXRp3hs8Gd3PHCZ,,1995-06-20,59,1995
28jbQJCBOGrZHnrkTb6uw5,,1995-04-11,58,1995
3BlvmwV8FoCQdTs36eHTWU,,1995-01-01,45,1995
0NoIqI4xsXGOpd4vvBjo7O,,1995,49,1995
2ddZd59LSTHIyH8QGSisjY,,1995-04-10,61,1995
6ekKyPsmvoBnBxipuSPjqz,,1995-02-21,47,1995
4QV8iMlscaIpidQHcErzbE,,1995-04-04,52,1995
3OrucS4sHv6Bl9GS4rafEk,,1995-03-14,68,1995
0SIJmYjQu1tjhRpZpdPyAO,,1995-01-01,45,1995
5NgeAujhCfKL1jcTAU6qKx,,1995-11-15,49,1995
7dUrduNuWHYQ8pdDKtBedD,,1995-01-01,59,1995
1cqta2uSKVYdom7CRMGDwn,,1995,55,1995
5JVyNX3e2hGoOttoe7B8QL,,1995,57,1995
1bnoqPJyaxMCtYuSprcBTD,,1995-11-06,53,1995
3E6LOBclSiqtnKW3WWJND9,,1995-11-01,54,1995
2wsCHBk0u8GntU6sWCF14j,,1995-01-01,49,1995
18FB0rct42g5hNr14l70GK,,1995-11-23,66,1995
5fRd6oMGQdoPRsYlw51fqK,,1995-05-23,40,1995
3XsOzkIBoHsxZ7jP3QF2oB,,1995-10-31,64,1995
36G7gDkkRckUGU7lgG6nev,,1995,53,1995
6uTjljlshthbtA2U7V6u83,,1995,54,1995
35UJLpClj5EDrhpNIi4DFg,,1995-03-13,77,1995
3eefJebHQxT81kCOMr41l4,,1995-01-01,47,1995
3jfeL3OUh2Kimx9ZKja8fY,,1995,59,1995
6d8s6lmfqYvcrp4GC5n6E0,,1995-05-20,46,1995
28S0SWEBQrVLIOjvewF5n2,,1995-01-01,63,1995
5M490pS7xcqY9V3lgKkrRE,,1995-08-15,62,1995
7JdnQ7zCfqETcLgS94d3ks,,1995-09-26,51,1995
4qQ1NP44gl68QCEMkplLmc,,1995-11-14,53,1995
4IWy4QGftrQZLLvN6Dq4Lm,,1995-09-05,56,1995
0MsVHNUVzAoSbDuoK2y93l,,1995-01-01,50,1995
5laSrhYFBn1OxVZKCK2B9Y,,1995-07-25,56,1995
7d3nOmFvL51roNElAdpi9d,,1995-10-10,65,1995
4bPT6Q8ppaSNppk1kbEbLl,,1995-12-12,60,1995
2tNdnAUaaomEEQIsc3Y7TC,,1995-02-14,41,1995
4Thl9RH4Wewv5Yj00QCUaD,,1995-01-18,45,1995
6nCgYzfYRa3SPmL0AW8is1,,1995-01-01,60,1995
7btiyhWzUfzxN3ijSiBpC8,,1995,57,1995
1qgjfFOO3IMDimAuAWZLLt,,1995-01-01,58,1995
2Ul7B1LEHxXzYubtkTMENs,,1995-06-13,52,1995
1T2aRQcFUL59f9kQ876dLX,,1995,58,1995
1cudEt9ALkzUNCcGeQX9cM,,1995-01-01,44,1995
05qVKtCTd3o2NTcD34aZge,,1995-08-01,45,1995
24eGklcEnMaVcGXzmJSeoD,,1995-03-07,49,1995
11RrIE8R4WdmybwaItRa97,,1995-01-01,59,1995
6iQUPW8yGLQdbf3JXmNA8N,,1995-09-26,63,1995
1oFb2lITfburNYlKeyGnMO,,1995-01-01,51,1995
09AwlP99cHfKVNKv4FC8VW,,1995-06-09,56,1995
3uARqNN4bYqts3Ltg5Jku3,,1995-01-01,64,1995
6HlDm9fzYxk4vkkr3YEvSv,,1995-09-24,67,1995
0OHDiDMyxzWJfwtoeHNCf4,,1995-04-11,49,1995
28S0SWEBQrVLIOjvewF5n2,,1995-01-01,63,1995
6zGQoUd5QQ65xMx5OycFgE,,1995-03-14,61,1995
55RhFRyQFihIyGf61MgcfV,,1995,75,1995
2wceBDhnDXDtvwsGaSjYsF,,1995-01-01,42,1995
5Ap3F8CxjjsQKZGASDcHNA,,1995,71,1995
6cKgDS8oVcCNw9EjQf66er,,1995-11-06,48,1995
